target,cell_line,assay_title,institute_name,string_biological_replicates,organism,term_id,title,accession,status,assay_term_name,replication_type,date_released,assembly,file_format,file_size,file_type,output_category,output_type,read_length,read_length_units,run_type,schema_version,encode_version,biological_replicates,technical_replicates,url
TCF12,GM12878,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002784,"Richard Myers, HAIB",ENCFF481DWO,released,ChIP-seq,isogenic,2011-07-18,GRCh38,bigWig,595686172,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/12/16/efa6ca9d-c512-4fdf-8cb1-c857c0fe560e/ENCFF481DWO.bigWig
TCF12,GM12878,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002784,"Michael Snyder, Stanford",ENCFF450GYM,released,ChIP-seq,isogenic,2017-06-07,GRCh38,bigWig,2093580364,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/b1d54c19-d295-47a8-8055-732fe36cdc48/ENCFF450GYM.bigWig
TCF12,H1,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0003042,"Richard Myers, HAIB",ENCFF715MYQ,released,ChIP-seq,isogenic,2011-07-18,GRCh38,bigWig,414981282,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/12/16/20fa826f-db53-4298-af26-86f8842c64c7/ENCFF715MYQ.bigWig
TCF12,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF883ERP,released,ChIP-seq,isogenic,2011-07-18,GRCh38,bigWig,719529840,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/12/16/902f896a-800c-45fe-954c-d3b9b36935c2/ENCFF883ERP.bigWig
TCF12,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF350CTK,released,ChIP-seq,isogenic,2017-06-07,GRCh38,bigWig,4084307856,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/2c04c7cc-7b20-40a2-9ab4-014d0bd2f388/ENCFF350CTK.bigWig
TCF12,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF023QKJ,released,ChIP-seq,isogenic,2016-10-24,GRCh38,bigWig,2082930448,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/8405e8cc-70b7-4539-91c4-7a76de13a2b3/ENCFF023QKJ.bigWig
TCF3,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF417MVR,released,ChIP-seq,isogenic,2020-06-30,GRCh38,bigWig,1019614787,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/06/26/baecb810-b981-4e18-aebc-9aa5c99d0997/ENCFF417MVR.bigWig
TCF3,K562,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002067,"Richard Myers, HAIB",ENCFF855LPH,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,888502764,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/887724fe-64c9-4e62-8acb-96c04fe08e2e/ENCFF855LPH.bigWig
TCF7,GM12878,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002784,"Richard Myers, HAIB",ENCFF861VZC,released,ChIP-seq,isogenic,2014-07-07,GRCh38,bigWig,953986518,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/02/0cc1ad4f-9507-4d78-9b4e-06404e8ccfc8/ENCFF861VZC.bigWig
TCF7,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF614GXY,released,ChIP-seq,isogenic,2016-08-10,GRCh38,bigWig,853082997,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/21833e05-1bbf-4e7f-a4b2-aa159da01946/ENCFF614GXY.bigWig
TCF7,K562,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002067,"Richard Myers, HAIB",ENCFF957KCO,released,ChIP-seq,isogenic,2016-01-14,GRCh38,bigWig,1295839093,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/031368b9-94d0-4b24-9103-0086b7d49beb/ENCFF957KCO.bigWig
TCF7L2,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF798KNW,released,ChIP-seq,isogenic,2020-07-01,GRCh38,bigWig,943336580,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/601f03f9-03c4-4cc3-971e-61bc70a4f471/ENCFF798KNW.bigWig
TCF7L2,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF491WEL,released,ChIP-seq,isogenic,2016-07-28,GRCh38,bigWig,877287701,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/0c81eef9-ee6e-4204-ae40-81658b67cdf6/ENCFF491WEL.bigWig
TCFL5,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF522WAN,released,ChIP-seq,isogenic,2021-01-06,GRCh38,bigWig,1592167422,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/11/f5b4e58c-54e2-4f68-823e-096d92b9f5b4/ENCFF522WAN.bigWig
TEAD1,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF479OGO,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,848316973,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/9b560811-223f-416f-84b6-8fbc4e71f0c2/ENCFF479OGO.bigWig
TEAD1,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF244CFZ,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1805232641,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/b3057e01-7ec2-422c-b232-987aed9ecdd7/ENCFF244CFZ.bigWig
TEAD2,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF322YXF,released,ChIP-seq,isogenic,2016-03-02,GRCh38,bigWig,1419703272,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/4494b9c9-0aeb-44b3-9542-567cfe42f7dd/ENCFF322YXF.bigWig
TEAD3,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF464BRV,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,1573159805,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/455a2039-7404-4c75-981d-e12812706272/ENCFF464BRV.bigWig
TEAD4,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF048LUW,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1262470816,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/02/2165ee73-951e-4e0c-8696-7e872cd492f3/ENCFF048LUW.bigWig
TEAD4,K562,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002067,"Richard Myers, HAIB",ENCFF950JFN,released,ChIP-seq,isogenic,2012-02-29,GRCh38,bigWig,1011329238,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/12/16/c2276ca8-f99e-4231-b3cb-514faab38799/ENCFF950JFN.bigWig
TEF,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF893GQJ,released,ChIP-seq,isogenic,2020-07-14,GRCh38,bigWig,947732999,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/09/dc3158d9-3b18-4692-8c43-254a56e99a1d/ENCFF893GQJ.bigWig
TFAP4,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF076ZNC,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1659825701,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/06/0057286e-8e1a-41b1-888c-9f73b138ed08/ENCFF076ZNC.bigWig
TFCP2,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF636QDP,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1676917974,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/32aca827-7028-4282-9856-2ba3c327ad1b/ENCFF636QDP.bigWig
TFDP1,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF097JIW,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,1004844896,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/f1ff3b0f-93a9-4c59-8d07-04e717ba62dd/ENCFF097JIW.bigWig
TFDP1,K562,TF ChIP-seq,University of Chicago,"[1, 2]",human,EFO:0002067,"Kevin White, UChicago",ENCFF791FIG,released,ChIP-seq,isogenic,2016-06-13,GRCh38,bigWig,1079506310,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/19/5942e0ae-260f-4fdc-8edb-a79ae2e24b97/ENCFF791FIG.bigWig
TFDP2,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF752BRM,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1425045020,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/06/30/588fd27e-6132-46de-b4e0-e8803cc34f98/ENCFF752BRM.bigWig
TFE3,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF448DBP,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,934806541,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/076b62fb-d2ef-4ec0-91d3-273f6170109c/ENCFF448DBP.bigWig
TFE3,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF808TLR,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1814425537,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/f2e2bf95-f4b2-486f-8b65-f11ae8023431/ENCFF808TLR.bigWig
TGIF2,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF397LLR,released,ChIP-seq,isogenic,2016-06-14,GRCh38,bigWig,897825516,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/aa2071f0-7d03-4f9d-aaae-6de9dc360776/ENCFF397LLR.bigWig
THAP1,K562,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002067,"Richard Myers, HAIB",ENCFF862ATB,released,ChIP-seq,isogenic,2011-07-18,GRCh38,bigWig,301069886,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/12/16/36b52203-0817-4cd2-8ee7-839940cd8c9d/ENCFF862ATB.bigWig
THAP11,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF206SFE,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,855648550,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/cee13222-d283-4cd2-964d-51399e601bc8/ENCFF206SFE.bigWig
THAP8,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF728CFQ,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,848968451,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/191faa7e-4a68-48ed-9b74-c92de608ef4e/ENCFF728CFQ.bigWig
THAP9,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF735LWX,released,ChIP-seq,isogenic,2020-08-21,GRCh38,bigWig,767102203,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/20/fb7eb5f1-ac3c-4278-922e-8b903f38413b/ENCFF735LWX.bigWig
THRA,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF400FMP,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1561187421,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/07/0442d131-66c2-4068-ab1b-b81c2670986a/ENCFF400FMP.bigWig
THRA,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF738DXW,released,ChIP-seq,isogenic,2017-06-29,GRCh38,bigWig,2277142365,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/28/0d0ad6bc-c156-4bfc-8791-6f10d8d5f9b9/ENCFF738DXW.bigWig
THRAP3,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF690NQB,released,ChIP-seq,isogenic,2016-11-17,GRCh38,bigWig,4052436949,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/02/e87d4254-66e4-451b-91ce-a5fc93df7620/ENCFF690NQB.bigWig
THRB,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF231BNU,released,ChIP-seq,isogenic,2016-11-08,GRCh38,bigWig,972014450,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/07/c0e7b669-946d-4841-beb4-42c65985971b/ENCFF231BNU.bigWig
TIGD3,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF469POI,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,1009188770,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/d0cda0f5-35c6-43e6-94d3-f680843f667b/ENCFF469POI.bigWig
TIGD6,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF598MMN,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,824111038,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/3311b0d6-cf8e-4ab8-8933-245469f01477/ENCFF598MMN.bigWig
TOE1,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF838WZJ,released,ChIP-seq,isogenic,2020-07-09,GRCh38,bigWig,1413722084,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/01/f76ea483-f8eb-41c1-81ec-d2e93608cce7/ENCFF838WZJ.bigWig
TOE1,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF108GEJ,released,ChIP-seq,isogenic,2017-06-26,GRCh38,bigWig,2722149536,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/30df93fc-25a8-4715-82eb-1e334ba8bd66/ENCFF108GEJ.bigWig
TOE1,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF857WCP,released,ChIP-seq,isogenic,2016-11-17,GRCh38,bigWig,2380810105,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/11/08/d0ae0cf1-7e52-4e0e-b7ed-38f552f83200/ENCFF857WCP.bigWig
TOE1,MCF-7,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF523FKB,released,ChIP-seq,isogenic,2017-06-26,GRCh38,bigWig,2220112572,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/87f5b77b-aade-4d6b-bb1f-ee1e6a57f0cb/ENCFF523FKB.bigWig
TP53,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF165EDT,released,ChIP-seq,isogenic,2020-07-08,GRCh38,bigWig,1041976882,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/04/39f72bbe-8ce8-42c8-a76b-6c98093c8cd3/ENCFF165EDT.bigWig
TRAFD1,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF812JIP,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,859664981,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/22/38e7e6a2-0049-4bfb-9744-20450c923d24/ENCFF812JIP.bigWig
TRIM22,GM12878,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002784,"Michael Snyder, Stanford",ENCFF980WYP,released,ChIP-seq,isogenic,2014-07-07,GRCh38,bigWig,2470302260,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/93ac669a-669f-4745-8140-65a28834252d/ENCFF980WYP.bigWig
TRIM22,HepG2,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001187,"Michael Snyder, Stanford",ENCFF033KBK,released,ChIP-seq,isogenic,2017-01-27,GRCh38,bigWig,2273872631,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/04/1c717c84-3c9a-4a5b-85d6-83f582cbf71f/ENCFF033KBK.bigWig
TRIM22,MCF-7,TF ChIP-seq,Stanford University,"[1, 3]",human,EFO:0001203,"Michael Snyder, Stanford",ENCFF428NIQ,released,ChIP-seq,isogenic,2017-11-14,GRCh38,bigWig,2262316114,bigWig,signal,fold change over control,,,,26,4.0,"[1, 3]","['1_1', '3_1']",https://encode-public.s3.amazonaws.com/2020/12/01/d64ceed1-95bd-473c-9a5e-98b8f7a3e288/ENCFF428NIQ.bigWig
TRIM24,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF933XGN,released,ChIP-seq,isogenic,2016-07-28,GRCh38,bigWig,2183226077,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/01/8334eee9-9947-4986-98de-71544cc9b0c4/ENCFF933XGN.bigWig
TRIM25,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF628SQS,released,ChIP-seq,isogenic,2018-01-26,GRCh38,bigWig,2078706985,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/03/4b01a2df-86bf-4e23-82c1-fc7464376cf7/ENCFF628SQS.bigWig
TRIM28,HEK293,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0001182,"Peggy Farnham, USC",ENCFF208YVO,released,ChIP-seq,isogenic,2011-10-29,GRCh38,bigWig,1043036149,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/729417a8-bc0f-4d7f-9ba6-d50627521afd/ENCFF208YVO.bigWig
TRIM28,K562,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0002067,"Richard Myers, HAIB",ENCFF651CUK,released,ChIP-seq,isogenic,2012-09-10,GRCh38,bigWig,1022478338,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/28/76dd2a2f-d433-4437-83c9-9e9a0171fef3/ENCFF651CUK.bigWig
TRIM28,K562,TF ChIP-seq,Stanford University,"[1, 3]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF436LBX,released,ChIP-seq,isogenic,2017-11-14,GRCh38,bigWig,2055274487,bigWig,signal,fold change over control,,,,26,4.0,"[1, 3]","['1_1', '3_1']",https://encode-public.s3.amazonaws.com/2020/12/04/2a060f35-acb5-4636-b378-2a7c8faff2cf/ENCFF436LBX.bigWig
TRIM28,K562,TF ChIP-seq,University of Southern California,"[1, 2]",human,EFO:0002067,"Peggy Farnham, USC",ENCFF009LSV,released,ChIP-seq,isogenic,2011-10-29,GRCh38,bigWig,519738763,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2016/10/24/8302c165-9deb-4ef8-95e2-a8b8888cb7f1/ENCFF009LSV.bigWig
TRIP13,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF703AHK,released,ChIP-seq,isogenic,2018-01-26,GRCh38,bigWig,2040087679,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/11/28/db8d430c-ef93-45ad-9cca-054db05c7f8e/ENCFF703AHK.bigWig
TSC22D2,HepG2,TF ChIP-seq,HudsonAlpha Institute for Biotechnology,"[1, 2]",human,EFO:0001187,"Richard Myers, HAIB",ENCFF308MWX,released,ChIP-seq,isogenic,2020-08-28,GRCh38,bigWig,1874616145,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/21/0a404f79-a411-412e-bb06-e59abbbf11a7/ENCFF308MWX.bigWig
TSC22D4,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF710JBZ,released,ChIP-seq,isogenic,2016-03-02,GRCh38,bigWig,1633055212,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/12/02/f3c1ac18-27b5-4f11-a45f-7136d801f2d1/ENCFF710JBZ.bigWig
TSHZ1,HEK293,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0001182,"Michael Snyder, Stanford",ENCFF923CEX,released,ChIP-seq,isogenic,2016-10-07,GRCh38,bigWig,4779962501,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/08/04/bd38459b-2bee-4375-8a3e-ad6bf1107f12/ENCFF923CEX.bigWig
TSHZ1,K562,TF ChIP-seq,Stanford University,"[1, 2]",human,EFO:0002067,"Michael Snyder, Stanford",ENCFF414BLJ,released,ChIP-seq,isogenic,2020-08-03,GRCh38,bigWig,1546167275,bigWig,signal,fold change over control,,,,26,4.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2020/07/03/70c8cde0-0cd9-4306-bb0b-8a500bea16c8/ENCFF414BLJ.bigWig
U2AF1,HepG2,TF ChIP-seq,University of California at San Diego,"[1, 2]",human,EFO:0001187,"Xiang-Dong Fu, UCSD",ENCFF242XQC,released,ChIP-seq,isogenic,2017-02-27,GRCh38,bigWig,817180119,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/02/11/81405b81-2682-4a6b-853e-b3c96529edd5/ENCFF242XQC.bigWig
U2AF1,K562,TF ChIP-seq,University of California at San Diego,"[1, 2]",human,EFO:0002067,"Xiang-Dong Fu, UCSD",ENCFF209UZT,released,ChIP-seq,isogenic,2017-02-27,GRCh38,bigWig,742648735,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/02/11/aa808e51-ad8e-4523-a0fd-66349704e682/ENCFF209UZT.bigWig
U2AF2,HepG2,TF ChIP-seq,University of California at San Diego,"[1, 2]",human,EFO:0001187,"Xiang-Dong Fu, UCSD",ENCFF837KEU,released,ChIP-seq,isogenic,2017-02-27,GRCh38,bigWig,777115460,bigWig,signal,fold change over control,,,,26,3.0,"[1, 2]","['1_1', '2_1']",https://encode-public.s3.amazonaws.com/2017/02/11/63a86c8e-7424-42ab-ac24-27e49c33d248/ENCFF837KEU.bigWig
